Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
CAME UNACK High	2024.07.10 14:51:00.333	DMA_TEP_0303_04_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	AZC
CAME UNACK High	2024.07.10 14:50:36.241	DMA_TEP_0301_02_DS	Tunnel Drainage Pump - Duty Selection	Risk of track flooding!				0	AZC
CAME UNACK High	2024.07.09 13:32:55.606	PKV-W-EED-004	Parkville Platform 1 Zone 1 EED 04	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 11:58:31.613	PKV-W-EED-020	Parkville Platform 1 Zone 2 EED 20	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 11:58:15.603	PKV-W-DDX-001	Parkville Platform 1 Zone 2 DD 01	Driver Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 10:17:31.594	PKV-E-PSD-021	Parkville Platform 2 Zone 2 PSD 21	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 10:12:47.595	PKV-E-PSD-020	Parkville Platform 2 Zone 2 PSD 20	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 10:06:11.592	PKV-E-PSD-019	Parkville Platform 2 Zone 2 PSD 19	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 09:51:41.602	PKV-E-PSD-018	Parkville Platform 2 Zone 2 PSD 18	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 09:44:21.596	PKV-E-PSD-017	Parkville Platform 2 Zone 2 PSD 17	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 09:36:23.594	PKV-E-PSD-016	Parkville Platform 2 Zone 2 PSD 16	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 09:30:01.592	PKV-E-PSD-015	Parkville Platform 2 Zone 2 PSD 15	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 09:16:35.592	PKV-E-PSD-014	Parkville Platform 2 Zone 2 PSD 14	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 09:03:21.597	PKV-E-PSD-013	Parkville Platform 2 Zone 2 PSD 13	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:54:19.596	PKV-E-PSD-012	Parkville Platform 2 Zone 2 PSD 12	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:49:35.593	PKV-W-PSD-010	Parkville Platform 1 Zone 2 PSD 10	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:49:35.593	PKV-W-PSD-011	Parkville Platform 1 Zone 2 PSD 11	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:49:35.593	PKV-W-PSD-012	Parkville Platform 1 Zone 2 PSD 12	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:49:35.593	PKV-W-PSD-013	Parkville Platform 1 Zone 2 PSD 13	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:42:23.590	PKV-E-PSD-011	Parkville Platform 2 Zone 2 PSD 11	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:24:07.597	PKV-E-PSD-010	Parkville Platform 2 Zone 2 PSD 10	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:12:35.610	PKV-E-EED-020	Parkville Platform 2 Zone 2 EED 20	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 08:12:13.611	PKV-E-DDX-001	Parkville Platform 2 Zone 2 DD 01	Driver Door Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.09 04:53:39.398	_Event_2	MTARD:_Event_2.	License expires				0	PKV
CAME UNACK High	2024.07.08 12:00:33.478	DMA_OFN_0101_02_DS	Over Track Exhaust Fan 01 - West End - Duty Selection	All fans inoperative!				0	AZC
CAME UNACK High	2024.07.08 11:45:54.468	DMA_SSX_0002	TVCS Shaft Smoke Detection System 02	Shaft smoke detection unavailable!				0	SDU
CAME UNACK High	2024.07.08 11:45:54.468	DMA_SSX_0001	TVCS Shaft Smoke Detection System 01	Shaft smoke detection unavailable!				0	SDU
CAME UNACK High	2024.07.07 00:25:53.384	AEN_TFN_0201_03_DS	Tunnel Ventilation Fan - East End - Duty Selection	Tunnel Section 03 Arden End - Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.07.07 00:25:31.383	AEN_OFN_0201_02_DS	Over Track Exhaust Fan - East End - Duty Selection	Arden - East End Over Track Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.07.07 00:25:24.400	AEN_OFN_0101_02_DS	Over Track Exhaust Fan - West End - Duty Selection	Arden - West End Over Track Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.07.07 00:25:14.386	AEN_TFN_0101_03_DS	Tunnel Ventilation Fan - West End - Duty Selection	Tunnel Section 01 - Ventilation Unavailable!				0	SDU
CAME UNACK High	2024.07.05 12:48:43.212	PKV_ROL_RNERV_W	West Tunnel RNERV Roller Door	RNERV crane arm extended over tracks!				0	SDU
CAME UNACK High	2024.07.05 12:35:44.398	PKV-E-PSD-009	Parkville Platform 2 Zone 1 PSD 09	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 12:23:30.393	PKV-E-PSD-008	Parkville Platform 2 Zone 1 PSD 08	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 12:19:20.407	PKV-E-EED-019	Parkville Platform 2 Zone 1 EED 19	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 12:18:08.410	PKV-E-EED-018	Parkville Platform 2 Zone 1 EED 18	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 12:17:20.406	PKV-E-EED-017	Parkville Platform 2 Zone 1 EED 17	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 12:16:14.415	PKV-E-EED-016	Parkville Platform 2 Zone 1 EED 16	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 12:04:32.390	PKV-E-PSD-007	Parkville Platform 2 Zone 1 PSD 07	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:56:46.415	PKV-E-EED-015	Parkville Platform 2 Zone 1 EED 15	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:56:16.415	PKV-E-EED-014	Parkville Platform 2 Zone 1 EED 14	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:54:54.413	PKV-E-EED-013	Parkville Platform 2 Zone 1 EED 13	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:43:44.415	PKV-E-PSD-006	Parkville Platform 2 Zone 1 PSD 06	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:38:46.392	PKV-W-PSD-027	Parkville Platform 1 Zone 3 PSD 27	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:27:24.389	PKV-E-PSD-002	Parkville Platform 2 Zone 1 PSD 02	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:21:16.396	PKV-W-PSD-009	Parkville Platform 1 Zone 1 PSD 09	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:10:04.394	PKV-E-PSD-003	Parkville Platform 2 Zone 1 PSD 03	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 11:10:02.395	PKV-W-PSD-008	Parkville Platform 1 Zone 1 PSD 08	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 10:54:18.391	PKV-W-PSD-007	Parkville Platform 1 Zone 1 PSD 07	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 10:54:10.409	PKV-E-EED-006	Parkville Platform 2 Zone 1 EED 06	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 10:52:12.410	PKV-E-EED-007	Parkville Platform 2 Zone 1 EED 07	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 10:50:06.407	PKV-E-EED-008	Parkville Platform 2 Zone 1 EED 08	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:39:14.400	TSC-E-PSD-026	Town Hall Platform 2 Zone 3 PSD 26	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:37:26.393	TSC-E-PSD-025	Town Hall Platform 2 Zone 3 PSD 25	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:35:42.390	TSC-E-PSD-024	Town Hall Platform 2 Zone 3 PSD 24	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:33:44.392	TSC-E-PSD-023	Town Hall Platform 2 Zone 3 PSD 23	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:31:58.397	TSC-E-PSD-022	Town Hall Platform 2 Zone 3 PSD 22	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:31:16.389	PKV-W-PSD-006	Parkville Platform 1 Zone 1 PSD 06	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:29:36.397	TSC-E-PSD-021	Town Hall Platform 2 Zone 2 PSD 21	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:27:08.396	PKV-E-PSD-004	Parkville Platform 2 Zone 1 PSD 04	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:26:24.392	TSC-E-PSD-008	Town Hall Platform 2 Zone 1 PSD 08	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:22:00.395	TSC-E-PSD-006	Town Hall Platform 2 Zone 1 PSD 06	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:19:52.414	PKV-E-EED-009	Parkville Platform 2 Zone 1 EED 09	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:19:26.397	TSC-E-PSD-005	Town Hall Platform 2 Zone 1 PSD 05	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:18:38.412	PKV-E-EED-010	Parkville Platform 2 Zone 1 EED 10	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:16:36.414	PKV-E-EED-011	Parkville Platform 2 Zone 1 EED 11	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:15:18.415	PKV-E-EED-012	Parkville Platform 2 Zone 1 EED 12	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:15:16.392	TSC-E-PSD-004	Town Hall Platform 2 Zone 1 PSD 04	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:13:48.411	PKV-W-EED-034	Parkville Platform 1 Zone 3 EED 34	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:12:24.411	PKV-W-EED-033	Parkville Platform 1 Zone 3 EED 33	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:11:42.397	TSC-W-PSD-030	Town Hall Platform 1 Zone 3 PSD 30	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:09:00.394	TSC-W-PSD-029	Town Hall Platform 1 Zone 3 PSD 29	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:08:16.413	PKV-W-EED-032	Parkville Platform 1 Zone 3 EED 32	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:06:44.394	TSC-W-PSD-028	Town Hall Platform 1 Zone 3 PSD 28	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:05:30.391	PKV-E-PSD-005	Parkville Platform 2 Zone 1 PSD 05	PSD Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:04:32.412	PKV-W-EED-031	Parkville Platform 1 Zone 3 EED 31	EED Unscheduled Door Opening!				0	PKV
CAME UNACK High	2024.07.05 09:04:20.397	TSC-W-PSD-027	Town Hall Platform 1 Zone 3 PSD 27	PSD Unscheduled Door Opening!				0	THL
CAME UNACK High	2024.07.05 09:02:20.410	PKV-W-EED-030	Parkville Platform 1 Zone 3 EED 30	EED Unscheduled Door Opening!				0	PKV
